RecordingTimestamp	GazePointX (ADCSpx)	GazePointY (ADCSpx)	IRMarkerID	
18833	325	179	11, 14, 17, 18, 29	
18867	325	180	11, 14, 17, 18, 29	
18900	325	180	11, 14, 17, 18, 29	
18933	324	181	11, 14, 17, 18, 29	
18967	324	182	11, 14, 17, 18, 29	
19000	322	182	11, 14, 17, 18, 29	
19033	329	182	11, 14, 17, 18, 29	
19067	292	194	11, 14, 17, 18, 29	
19100	292	194	11, 14, 17, 18, 29	
19133	291	195	11, 14, 17, 18, 29	
19167	293	197	11, 14, 17, 18, 29	
19200	292	199	11, 14, 17, 18, 29	
19233	288	200	11, 14, 17, 18, 29	
19267	300	211	11, 14, 17, 18, 29	
19300	309	224	11, 14, 17, 18, 29	
19333	306	223	11, 14, 17, 18, 29	
19367	305	223	11, 14, 17, 18, 29	
19400	302	222	11, 14, 17, 18, 29	
19433	303	220	11, 14, 17, 18, 29	
19467	305	222	11, 14, 17, 18, 29	
19500	305	222	11, 14, 17, 18, 29	
19533	305	221	11, 14, 17, 18, 29	
19567	307	221	11, 14, 17, 18, 29	
19600	310	222	11, 14, 17, 18, 29	
19633	309	222	11, 14, 17, 18, 29	
19667	311	223	11, 14, 17, 18, 29	
19700	310	222	11, 14, 17, 18, 29	
19733	308	223	11, 14, 17, 18, 29	
19767	304	218	11, 14, 17, 18, 29	
19800	301	218	11, 14, 17, 18, 29	
19833	299	219	11, 14, 17, 18, 29	
19867	327	183	11, 14, 17, 18, 29	
19900	330	138	11, 14, 17, 18, 29	
19933	341	142	11, 14, 17, 18, 29	
19967	345	144	11, 14, 17, 18, 29	
20000	351	144	11, 14, 17, 18, 29	
20033	356	144	11, 14, 17, 18, 29	
20067	356	141	11, 14, 17, 18, 29	
20100	354	141	11, 14, 17, 18, 29	
20133	353	141	11, 14, 17, 18, 29	
20167	347	141	11, 14, 17, 18, 29	
20200	380	165	11, 14, 17, 18, 29	
20233	415	161	11, 14, 17, 18, 29	
20267	413	162	11, 14, 17, 18, 29	
20300	406	163	11, 14, 17, 18, 29	
20333	420	208	11, 14, 17, 18, 29	
20367	425	243	11, 14, 17, 18, 29	
20400	423	241	11, 14, 17, 18, 29	
20433	421	240	11, 14, 17, 18, 29	
20467	417	239	11, 14, 17, 18, 29	
20500	450	266	11, 14, 17, 18, 29	
20533	446	263	11, 14, 17, 18, 29	
20567	444	261	11, 14, 17, 18, 29	
20600	446	264	11, 14, 17, 18, 29	
20633	444	263	11, 14, 17, 18, 29	
20667	446	264	11, 14, 17, 18, 29	
20700	445	264	11, 14, 17, 18, 29	
20733	437	263	11, 14, 17, 18, 29	
20767	507	193	11, 14, 17, 18, 29	
20800	496	190	11, 14, 17, 18, 29	
20833	495	191	11, 14, 17, 18, 29	
20867	497	192	11, 14, 17, 18, 29	
20900	500	190	11, 14, 17, 18, 29	
20933	502	190	11, 14, 17, 18, 29	
20967	502	189	11, 14, 17, 18, 29	
21000	501	189	11, 14, 17, 18, 29	
21033	493	191	11, 14, 18, 29	
21067	480	223	11, 14, 17, 18, 29	
21100			11, 14, 18, 29	
21133			11, 14, 17, 18, 29	
21167			11, 14, 17, 18, 29	
21200	309	144	11, 14, 17, 18, 29	
21233	320	141	11, 14, 17, 18, 29	
21267	324	142	11, 14, 18, 29	
21300	325	142	11, 14, 17, 18, 29	
21333	326	142	11, 14, 18, 29	
21367	329	143	11, 14, 17, 18, 29	
21400	334	146	11, 14, 17, 18, 29	
21433	334	147	11, 14, 18, 29	
21467	334	146	11, 14, 17, 18, 29	
21500	335	146	11, 14, 17, 18, 29	
21533	337	146	11, 14, 17, 18, 29	
21567	255	115	11, 14, 17, 18, 29	
21600	264	113	11, 14, 17, 18, 29	
21633	267	115	11, 14, 17, 18, 29	
21667	268	116	11, 14, 17, 18, 29	
21700	270	118	11, 14, 17, 18, 29	
21733	269	119	11, 14, 17, 18, 29	
21767	270	121	11, 14, 17, 18, 29	
21800	269	121	11, 14, 17, 18, 29	
21833			11, 14, 17, 18, 29	
21867	334	121	11, 14, 17, 18, 29	
21900	337	123	11, 14, 17, 18, 29	
21933	340	125	11, 14, 17, 18, 29	
21967	342	127	11, 14, 17, 18, 29	
22000	346	127	11, 14, 17, 18, 29	
22033	283	145	11, 14, 17, 18, 29	
22067	278	153	11, 14, 17, 18, 29	
22100	279	155	11, 14, 17, 18, 29	
22133	281	155	11, 14, 17, 18, 29	
22167	282	157	11, 14, 17, 18, 29	
22200	279	165	11, 14, 17, 18, 29	
22233	262	187	11, 14, 17, 18, 29	
22267	262	188	11, 14, 17, 18, 29	
22300	261	189	11, 14, 17, 18, 29	
22333	261	189	11, 14, 17, 18, 29	
22367	259	190	11, 14, 17, 18, 29	
22400			11, 14, 17, 18, 29	
22433	325	125	11, 14, 17, 18, 29	
22467	318	125	11, 14, 17, 18, 29	
22500	321	129	11, 14, 17, 18, 29	
22533	321	129	11, 14, 17, 18, 29	
22567	322	131	11, 14, 17, 18, 29	
22600	322	132	11, 14, 17, 18, 29	
22633	323	132	11, 14, 17, 18, 29	
22667	324	132	11, 14, 17, 18, 29	
22700	322	131	11, 14, 17, 18, 29	
22733	325	133	11, 14, 17, 18, 29	
22767	328	133	11, 14, 17, 18, 29	
22800	330	132	11, 14, 17, 18, 29	
22833	314	126	11, 14, 17, 18, 29	
22867	439	140	11, 14, 17, 18, 29	
22900	432	137	11, 14, 17, 18, 29	
22933	433	138	11, 14, 17, 18, 29	
22967	432	138	11, 14, 17, 18, 29	
23000	434	141	11, 14, 17, 18, 29	
23033	428	137	11, 14, 18, 29	
23067	478	201	11, 14, 17, 18, 29	
23100	480	197	11, 14, 18, 29	
23133	479	197	11, 14, 17, 18, 29	
23167	477	197	11, 14, 18, 29	
23200	476	198	11, 14, 17, 18, 29	
23233	476	199	11, 14, 17, 18, 29	
23267	480	203	11, 14, 17, 18, 29	
23300			11, 14, 17, 18, 29	
23333	306	135	11, 14, 17, 18, 29	
23367	306	135	11, 14, 17, 18, 29	
23400	307	136	11, 14, 17, 18, 29	
23433	307	136	11, 14, 18, 29	
23467	308	137	11, 14, 17, 18, 29	
23500	308	138	11, 14, 18, 29	
23533	308	138	11, 14, 17, 18, 29	
23567	310	139	11, 14, 17, 18, 29	
23600	311	140	11, 14, 17, 18, 29	
23633	316	141	11, 14, 17, 18, 29	
23667	316	142	11, 14, 17, 18, 29	
23700	317	142	11, 14, 17, 18, 29	
23733	318	144	11, 14, 17, 18, 29	
23767	316	144	11, 14, 17, 18, 29	
23800	317	145	11, 14, 17, 18, 29	
23833	315	145	11, 14, 17, 18, 29	
23867	339	148	11, 14, 17, 18, 29	
23900	378	176	11, 14, 17, 18, 29	
23933	376	173	11, 14, 17, 18, 29	
23967	376	172	11, 14, 17, 18, 29	
24000	374	169	11, 14, 17, 18, 29	
24033	374	168	11, 14, 17, 18, 29	
24067	372	165	11, 14, 17, 18, 29	
24100	372	162	11, 14, 17, 18, 29	
24133	371	161	11, 14, 17, 18, 29	
24167	370	160	11, 14, 17, 18, 29	
24200	371	161	11, 14, 17, 18, 29	
24233	372	161	11, 14, 17, 18, 29	
24267	371	161	11, 14, 17, 18, 29	
24300	372	162	11, 14, 17, 18, 29	
24333	374	164	11, 14, 17, 18, 29	
24367	300	152	11, 14, 17, 18, 29	
24400	254	155	11, 14, 17, 18, 29	
24433	257	156	11, 14, 17, 18, 29	
24467	258	156	11, 14, 17, 18, 29	
24500	259	158	11, 14, 17, 18, 29	
24533	258	159	11, 14, 17, 18, 29	
24567	257	160	11, 14, 17, 18, 29	
24600	256	160	11, 14, 17, 18, 29	
24633	259	162	11, 14, 17, 18, 29	
24667	261	163	11, 14, 17, 18, 29	
24700	254	161	11, 14, 17, 18, 29	
24733	328	163	11, 14, 17, 18, 29	
24767	316	162	11, 14, 17, 18, 29	
24800	316	159	11, 14, 17, 18, 29	
24833	317	160	11, 14, 17, 18, 29	
24867	318	161	11, 14, 17, 18, 29	
24900	319	162	11, 14, 17, 18, 29	
24933	319	162	11, 14, 17, 18, 29	
24967	319	162	11, 14, 17, 18, 29	
25000	320	163	11, 14, 17, 18, 29	
25033	320	163	11, 14, 17, 18, 29	
25067	321	164	11, 14, 17, 18, 29	
25100	323	164	11, 14, 17, 18, 29	
25133			11, 14, 17, 18, 29	
25167	209	179	11, 14, 17, 18, 29	
25200	212	180	11, 14, 17, 18, 29	
25233	215	183	11, 14, 17, 18, 29	
25267	218	187	11, 14, 17, 18, 29	
25300	218	188	11, 14, 17, 18, 29	
25333	219	191	11, 14, 17, 18, 29	
25367	217	193	11, 14, 17, 18, 29	
25400	218	196	11, 14, 17, 18, 29	
25433	217	197	11, 14, 17, 18, 29	
25467	218	197	11, 14, 17, 18, 29	
25500	214	189	11, 14, 17, 18, 29	
25533	215	190	11, 14, 17, 18, 29	
25567	216	192	11, 14, 17, 18, 29	
25600	217	193	11, 14, 17, 18, 29	
25633	219	194	11, 14, 17, 18, 29	
25667	220	196	11, 14, 17, 18, 29	
25700	221	195	11, 14, 17, 18, 29	
25733	223	195	11, 14, 17, 18, 29	
25767	223	195	11, 14, 17, 18, 29	
25800	226	196	11, 14, 17, 18, 29	
25833	227	195	11, 14, 17, 18, 29	
25867	212	190	11, 14, 17, 18, 29	
25900	330	120	11, 14, 17, 18, 29	
25933	326	118	11, 14, 17, 18, 29	
25967	330	120	11, 14, 17, 18, 29	
26000	332	122	11, 14, 17, 18, 29	
26033	334	125	11, 14, 17, 18, 29	
26067	335	126	11, 14, 17, 18, 29	
26100	336	127	11, 14, 17, 18, 29	
26133	334	127	11, 14, 17, 18, 29	
26167	333	125	11, 14, 17, 18, 29	
26200	330	126	11, 14, 18, 29	
26233	386	148	11, 14, 17, 18, 29	
26267	385	144	11, 14, 17, 18, 29	
26300	385	143	11, 14, 18, 29	
26333	387	142	11, 14, 17, 18, 29	
26367	390	142	11, 14, 17, 18, 29	
26400	395	142	11, 14, 17, 18, 29	
26433	395	141	11, 14, 17, 18, 29	
26467	396	141	11, 14, 17, 18, 29	
26500	393	140	11, 14, 17, 18, 29	
26533	393	140	11, 14, 18, 29	
26567	394	141	11, 14, 17, 18, 29	
26600	392	141	11, 14, 17, 18, 29	
26633	392	141	11, 14, 17, 18, 29	
26667	390	143	11, 14, 17, 18, 29	
26700	388	142	11, 14, 17, 18, 29	
26733	393	143	11, 14, 17, 18, 29	
26767			11, 14, 17, 18, 29	
26800	150	254	11, 14, 17, 18, 29	
26833	218	129	11, 14, 17, 18, 29	
26867	210	122	11, 14, 17, 18, 29	
26900	215	118	11, 14, 17, 18, 29	
26933	222	117	11, 14, 17, 18, 29	
26967	229	119	11, 14, 17, 18, 29	
27000	233	119	11, 14, 17, 18, 29	
27033	235	120	11, 14, 17, 18, 29	
27067	236	120	11, 14, 17, 18, 29	
27100	235	120	11, 14, 17, 18, 29	
27133	235	120	11, 14, 17, 18, 29	
27167	234	119	11, 14, 17, 18, 29	
27200	235	120	11, 14, 17, 18, 29	
27233	234	119	11, 14, 17, 18, 29	
27267	234	120	11, 14, 17, 18, 29	
27300	233	120	11, 14, 17, 18, 29	
27333	231	119	11, 14, 17, 18, 29	
27367	231	120	11, 14, 17, 18, 29	
27400	229	120	11, 14, 17, 18, 29	
27433	224	119	11, 14, 17, 18, 29	
27467	326	119	11, 14, 17, 18, 29	
27500	343	109	11, 14, 17, 18, 29	
27533	345	111	11, 14, 17, 18, 29	
27567	349	114	11, 14, 17, 18, 29	
27600	351	115	11, 14, 17, 18, 29	
27633	352	116	11, 14, 17, 18, 29	
27667	352	115	11, 14, 17, 18, 29	
27700	348	116	11, 14, 17, 18, 29	
27733	448	119	11, 14, 17, 18, 29	
27767	469	91	11, 14, 17, 18, 29	
27800	471	95	11, 14, 17, 18, 29	
27833	472	97	11, 14, 17, 18, 29	
27867	471	99	11, 14, 17, 18, 29	
27900	472	100	11, 14, 17, 18, 29	
27933	472	100	11, 14, 17, 18, 29	
27967	472	102	11, 14, 17, 18, 29	
28000	476	109	11, 14, 17, 18, 29	
28033	437	155	11, 14, 17, 18, 29	
28067	436	155	11, 14, 17, 18, 29	
28100	436	156	11, 14, 17, 18, 29	
28133	436	157	11, 14, 17, 18, 29	
28167	436	158	11, 14, 17, 18, 29	
28200	435	158	11, 14, 17, 18, 29	
28233	435	157	11, 14, 17, 18, 29	
28267	437	159	11, 14, 17, 18, 29	
28300	440	160	11, 14, 17, 18, 29	
28333			11, 14, 17, 18, 29	
28367	346	153	11, 14, 17, 18, 29	
28400	349	154	11, 14, 18, 29	
28433	350	156	11, 14, 17, 18, 29	
28467	351	158	11, 14, 17, 18, 29	
28500	352	161	11, 14, 18, 29	
28533	328	175	11, 14, 17, 18, 29	
28567	301	208	11, 14, 17, 18, 29	
28600	296	207	11, 14, 17, 18, 29	
28633	297	208	11, 14, 17, 18, 29	
28667	298	211	11, 14, 17, 18, 29	
28700	300	213	11, 14, 17, 18, 29	
28733	304	215	11, 14, 17, 18, 29	
28767			11, 14, 17, 18, 29	
28800	190	137	11, 14, 17, 18, 29	
28833	191	139	11, 14, 17, 18, 29	
28867	194	140	11, 14, 17, 18, 29	
28900	197	142	11, 14, 17, 18, 29	
28933	203	141	11, 14, 17, 18, 29	
28967	156	202	11, 14, 17, 18, 29	
29000	156	203	11, 14, 17, 18, 29	
29033	154	204	11, 14, 17, 18, 29	
29067			11, 14, 17, 18, 29	
29100			11, 14, 17, 18, 29	
29133	265	249	11, 14, 17, 18, 29	
29167	264	249	11, 14, 17, 18, 29	
29200	267	251	11, 14, 17, 18, 29	
29233	269	253	11, 14, 17, 18, 29	
29267	272	253	11, 14, 17, 18, 29	
29300	274	255	11, 14, 17, 18, 29	
29333	277	256	11, 14, 17, 18, 29	
29367	277	256	11, 14, 17, 18, 29	
29400	332	243	11, 14, 17, 18, 29	
29433	355	230	11, 14, 17, 18, 29	
29467	354	232	11, 14, 17, 18, 29	
29500	344	233	11, 14, 17, 18, 29	
29533			11, 14, 17, 18, 29	
29567			11, 14, 17, 18, 29	
29600	284	342	11, 14, 17, 18, 29	
29633	304	162	11, 14, 17, 18, 29	
29667	304	166	11, 14, 17, 18, 29	
29700	304	165	11, 14, 17, 18, 29	
29733	307	167	11, 14, 17, 18, 29	
29767	309	168	11, 14, 17, 18, 29	
29800	310	166	11, 14, 17, 18, 29	
29833	312	167	11, 14, 17, 18, 29	
29867	311	166	11, 14, 17, 18, 29	
29900	311	166	11, 14, 17, 18, 29	
29933	305	162	11, 14, 17, 18, 29	
29967	239	116	11, 14, 17, 18, 29	
30000	239	116	11, 14, 17, 18, 29	
30033	241	118	11, 14, 17, 18, 29	
30067	242	118	11, 14, 17, 18, 29	
30100	244	119	11, 14, 17, 18, 29	
30133	243	119	11, 14, 17, 18, 29	
30167	248	120	11, 14, 17, 18, 29	
30200	201	123	11, 14, 17, 18, 29	
30233	202	120	11, 14, 17, 18, 29	
30267	205	123	11, 14, 17, 18, 29	
30300	206	123	11, 14, 17, 18, 29	
30333	208	124	11, 14, 17, 18, 29	
30367	207	123	11, 14, 17, 18, 29	
30400	209	125	11, 14, 17, 18, 29	
30433	152	126	11, 14, 17, 18, 29	
30467	158	125	11, 14, 17, 18, 29	
30500	158	125	11, 14, 17, 18, 29	
30533	160	126	11, 14, 17, 18, 29	
30567	161	127	11, 14, 17, 18, 29	
30600	161	128	11, 14, 17, 18, 29	
30633	163	129	11, 14, 17, 18, 29	
30667			11, 14, 17, 18, 29	
30700	163	130	11, 14, 17, 18, 29	
30733	150	125	11, 14, 17, 18, 29	
30767	280	145	11, 14, 17, 18, 29	
30800	303	145	11, 14, 17, 18, 29	
30833	304	146	11, 14, 17, 18, 29	
30867	307	147	11, 14, 17, 18, 29	
30900	307	149	11, 14, 17, 18, 29	
30933	307	150	11, 14, 17, 18, 29	
30967			11, 14, 17, 18, 29	
31000	349	217	11, 14, 17, 18, 29	
31033	349	215	11, 14, 17, 18, 29	
31067	351	215	11, 14, 17, 18, 29	
31100	354	216	11, 14, 17, 18, 29	
31133	355	218	11, 14, 17, 18, 29	
31167	354	217	11, 14, 17, 18, 29	
31200	354	216	11, 14, 17, 18, 29	
31233	352	217	11, 14, 17, 18, 29	
31267	353	217	11, 14, 17, 18, 29	
31300	355	217	11, 14, 17, 18, 29	
31333	355	217	11, 14, 17, 18, 29	
31367	356	217	11, 14, 17, 18, 29	
31400	355	217	11, 14, 17, 18, 29	
31433	357	217	11, 14, 17, 18, 29	
31467	356	215	11, 14, 17, 18, 29	
31500	358	215	11, 14, 17, 18, 29	
31533	357	216	11, 14, 17, 18, 29	
31567	356	215	11, 14, 17, 18, 29	
31600	354	215	11, 14, 17, 18, 29	
31633	355	215	11, 14, 17, 18, 29	
31667	354	214	11, 14, 17, 18, 29	
31700	352	213	11, 14, 17, 18, 29	
31733	352	212	11, 14, 17, 18, 29	
31767	352	213	11, 14, 17, 18, 29	
31800	354	215	11, 14, 17, 18, 29	
31833	354	215	11, 14, 17, 18, 29	
31867	354	215	11, 14, 17, 18, 29	
31900	354	214	11, 14, 17, 18, 29	
31933	354	217	11, 14, 17, 18, 29	
31967	353	214	11, 14, 17, 18, 29	
32000	352	214	11, 14, 17, 18, 29	
32033	352	213	11, 14, 17, 18, 29	
32067	353	213	11, 14, 17, 18, 29	
32100	356	217	11, 14, 17, 18, 29	
32133	356	217	11, 14, 17, 18, 29	
32167	358	216	11, 14, 17, 18, 29	
32200	278	203	11, 14, 17, 18, 29	
32233	270	200	11, 14, 17, 18, 29	
32267	272	200	11, 14, 17, 18, 29	
32300	272	200	11, 14, 17, 18, 29	
32333	271	200	11, 14, 17, 18, 29	
32367	271	199	11, 14, 17, 18, 29	
32400	271	201	11, 14, 17, 18, 29	
32433	273	202	11, 14, 17, 18, 29	
32467	277	203	11, 14, 17, 18, 29	
32500	217	175	11, 14, 17, 18, 29	
32533	220	176	11, 14, 17, 18, 29	
32567	223	177	11, 14, 17, 18, 29	
32600	218	172	11, 14, 17, 18, 29	
32633	221	173	11, 14, 17, 18, 29	
32667	219	172	11, 14, 17, 18, 29	
32700	220	173	11, 14, 17, 18, 29	
32733	177	159	11, 14, 17, 18, 29	
32767	152	146	11, 14, 17, 18, 29	
32800	155	148	11, 14, 17, 18, 29	
32833	156	149	11, 14, 17, 18, 29	
32867			11, 14, 17, 18, 29	
32900	157	150	11, 14, 17, 18, 29	
32933	219	177	11, 14, 17, 18, 29	
32967	230	93	11, 14, 17, 18, 29	
33000	234	93	11, 14, 17, 18, 29	
33033	237	96	11, 14, 17, 18, 29	
33067	237	97	11, 14, 17, 18, 29	
33100	236	97	11, 14, 17, 18, 29	
33133	238	98	11, 14, 17, 18, 29	
33167	237	97	11, 14, 17, 18, 29	
33200	237	97	11, 14, 18, 29	
33233	236	96	11, 14, 17, 18, 29	
33267	236	97	11, 14, 17, 18, 29	
33300	227	90	11, 14, 18, 29	
33333	216	81	11, 14, 17, 18, 29	
33367	218	82	11, 14, 17, 18, 29	
33400	218	83	11, 14, 17, 18, 29	
33433	230	97	11, 14, 17, 18, 29	
33467	174	117	11, 14, 17, 18, 29	
33500			11, 14, 17, 18, 29	
33533	187	269	11, 14, 17, 18, 29	
33567			11, 14, 17, 18, 29	
33600	234	114	11, 14, 17, 18, 29	
33633	233	116	11, 14, 17, 18, 29	
33667	235	116	11, 14, 17, 18, 29	
33700	240	116	11, 14, 17, 18, 29	
33733	241	116	11, 14, 17, 18, 29	
33767	242	115	11, 14, 17, 18, 29	
33800	244	117	11, 14, 17, 18, 29	
33833	245	116	11, 14, 17, 18, 29	
33867			11, 14, 17, 18, 29	
33900	381	136	11, 14, 17, 18, 29	
33933	381	136	11, 14, 17, 18, 29	
33967	381	139	11, 14, 17, 18, 29	
34000	382	138	11, 14, 17, 18, 29	
34033	380	139	11, 14, 17, 18, 29	
34067	379	140	11, 14, 17, 18, 29	
34100	376	141	11, 14, 17, 18, 29	
34133	376	142	11, 14, 17, 18, 29	
34167	377	142	11, 14, 17, 18, 29	
34200	380	143	11, 14, 17, 18, 29	
34233	355	167	11, 14, 17, 18, 29	
34267	295	235	11, 14, 17, 18, 29	
34300	289	235	11, 14, 17, 18, 29	
34333	291	235	11, 14, 17, 18, 29	
34367	292	237	11, 14, 17, 18, 29	
34400	296	238	11, 14, 17, 18, 29	
34433	293	237	11, 14, 17, 18, 29	
34467			11, 14, 17, 18, 29	
34500	414	89	11, 14, 18, 29	
34533	413	91	11, 14, 17, 18, 29	
34567	408	96	11, 14, 18, 29	
34600	406	99	11, 14, 17, 18, 29	
34633	403	101	11, 14, 17, 18, 29	
34667	400	104	11, 14, 18, 29	
34700	395	108	11, 14, 17, 18, 29	
34733	386	111	11, 14, 18, 29	
34767	379	113	11, 14, 17, 18, 29	
34800	374	115	11, 14, 17, 18, 29	
34833	373	122	11, 14, 18, 29	
34867	364	124	11, 14, 17, 18, 29	
34900	358	129	11, 14, 18, 29	
34933	358	132	11, 14, 17, 18, 29	
34967	356	131	11, 14, 18, 29	
35000	349	132	11, 14, 17, 18, 29	
35033	340	131	11, 14, 18, 29	
35067	333	131	11, 14, 17, 18, 29	
35100	327	128	11, 14, 18, 29	
35133	330	131	11, 14, 17, 18, 29	
35167	331	130	11, 14, 18, 29	
35200	351	128	11, 14, 17, 18, 29	
35233	344	132	11, 14, 18, 29	
35267	343	134	11, 14, 17, 18, 29	
35300	343	137	11, 14, 18, 29	
35333	345	140	11, 14, 17, 18, 29	
35367	344	140	11, 14, 18, 29	
35400	342	140	11, 14, 17, 18, 29	
35433	314	206	11, 14, 18, 29	
35467			11, 14, 17, 18, 29	
35500			11, 14, 18, 29	
35533	320	241	11, 14, 17, 18, 29	
35567	338	137	11, 14, 18, 29	
35600	339	141	11, 14, 17, 18, 29	
35633	326	148	11, 14, 18, 29	
35667	325	155	11, 14, 17, 18, 29	
35700	324	158	11, 14, 18, 29	
35733	324	160	11, 14, 17, 18, 29	
35767	322	160	11, 14, 18, 29	
35800	325	163	11, 14, 18, 29	
35833	323	163	11, 14, 17, 18, 29	
35867	326	164	11, 14, 18, 29	
35900	328	165	11, 14, 18, 29	
35933	325	162	11, 14, 17, 18, 29	
35967	326	161	11, 14, 18, 29	
36000	325	161	11, 14, 18, 29	
36033	327	161	11, 14, 17, 18, 29	
36067	330	165	11, 14, 18, 29	
36100	330	165	11, 14, 18, 29	
36133	331	166	11, 14, 17, 18, 29	
36167	332	167	11, 14, 18, 29	
36200	330	166	11, 14, 18, 29	
36233	330	166	11, 14, 17, 18, 29	
36267	329	166	11, 14, 18, 29	
36300	329	166	11, 14, 17, 18, 29	
36333	330	167	11, 14, 18, 29	
36367	330	167	11, 14, 18, 29	
36400	328	166	11, 14, 17, 18, 29	
36433	328	166	11, 14, 18, 29	
36467	339	166	11, 14, 17, 18, 29	
36500	282	171	11, 14, 18, 29	
36533	285	172	11, 14, 15, 17, 18, 29	
36567	286	173	11, 14, 15, 18, 29	
36600	288	175	11, 14, 15, 18, 29	
36633	290	176	11, 14, 15, 17, 18, 29	
36667	290	175	11, 14, 15, 18, 29	
36700	291	175	11, 14, 15, 18, 29	
36733	292	175	11, 14, 15, 17, 18, 29	
36767	294	175	11, 14, 15, 18, 29	
36800	293	174	11, 14, 15, 18, 29	
36833	293	174	11, 14, 15, 17, 18, 29	
36867	291	173	11, 14, 15, 18, 29	
36900	289	172	11, 14, 18, 29	
36933	289	173	11, 14, 17, 18, 29	
36967	289	174	11, 14, 18, 29	
37000	287	173	11, 14, 17, 18, 29	
37033	288	174	11, 14, 18, 29	
37067	288	174	11, 14, 18, 29	
37100	289	175	11, 14, 17, 18, 29	
37133	298	178	11, 14, 18, 29	
37167	302	178	11, 14, 17, 18, 29	
37200	303	178	11, 14, 18, 29	
37233	304	180	11, 14, 18, 29	
37267	305	182	11, 14, 17, 18, 29	
37300	305	181	11, 14, 18, 29	
37333	305	183	11, 14, 15, 18, 29	
37367	306	183	11, 14, 15, 17, 18, 29	
37400	307	183	11, 14, 15, 18, 29	
37433	306	182	11, 14, 15, 18, 29	
37467	308	182	11, 14, 15, 17, 18, 29	
37500	309	183	11, 14, 15, 18, 29	
37533	310	182	11, 14, 15, 18, 29	
37567	311	184	11, 14, 15, 17, 18, 29	
37600	311	183	11, 14, 15, 18, 29	
37633	311	182	11, 14, 15, 18, 29	
37667			11, 14, 15, 17, 18, 29	
37700	387	191	11, 14, 15, 18, 29	
37733	387	190	11, 14, 15, 18, 29	
37767	386	190	11, 14, 15, 17, 18, 29	
37800	387	191	11, 14, 15, 18, 29	
37833	387	192	11, 14, 15, 18, 29	
37867	388	193	11, 14, 15, 17, 18, 29	
37900	389	194	11, 14, 15, 18, 29	
37933	388	195	11, 14, 15, 18, 29	
37967	389	196	11, 14, 15, 17, 18, 29	
38000	390	196	11, 14, 15, 18, 29	
38033	391	196	11, 14, 15, 18, 29	
38067	392	197	11, 14, 15, 17, 18, 29	
38100	393	196	11, 14, 15, 18, 29	
38133	394	197	11, 14, 15, 18, 29	
38167	395	197	11, 14, 15, 17, 18, 29	
38200	394	197	11, 14, 15, 18, 29	
38233	395	196	11, 14, 15, 18, 29	
38267	359	193	11, 14, 15, 17, 18, 29	
38300	314	172	11, 14, 15, 18, 29	
38333	314	173	11, 14, 15, 18, 29	
38367	314	173	11, 14, 15, 17, 18, 29	
38400	316	175	11, 14, 15, 18, 29	
38433	314	173	11, 14, 15, 18, 29	
38467	317	175	11, 14, 15, 17, 18, 29	
38500	318	175	11, 14, 15, 18, 29	
38533	318	176	11, 14, 15, 18, 29	
38567	319	176	11, 14, 15, 17, 18, 29	
38600	321	178	11, 14, 15, 18, 29	
38633	322	177	11, 14, 15, 18, 29	
38667	322	178	11, 14, 15, 17, 18, 29	
38700	322	173	11, 14, 15, 18, 29	
38733			11, 14, 15, 18, 29	
38767			11, 14, 15, 17, 18, 29	
38800			11, 14, 15, 18, 29	
38833	322	241	11, 14, 15, 18, 29	
38867	322	171	11, 14, 15, 17, 18, 29	
38900	326	169	11, 14, 15, 18, 29	
38933	326	169	11, 14, 15, 18, 29	
38967	327	172	11, 14, 15, 17, 18, 29	
39000	328	172	11, 14, 15, 18, 29	
39033	329	173	11, 14, 15, 18, 29	
39067	330	171	11, 14, 15, 17, 18, 29	
39100	331	172	11, 14, 15, 18, 29	
39133	332	172	11, 14, 15, 18, 29	
39167	333	173	11, 14, 15, 17, 18, 29	
39200	333	172	11, 14, 15, 18, 29	
39233	334	171	11, 14, 15, 18, 29	
39267	267	166	11, 14, 15, 17, 18, 29	
39300	276	165	11, 14, 15, 18, 29	
39333	274	165	11, 14, 15, 18, 29	
39367	277	167	11, 14, 15, 17, 18, 29	
39400	276	166	11, 14, 15, 18, 29	
39433	277	167	11, 14, 15, 18, 29	
39467	278	168	11, 14, 15, 17, 18, 29	
39500	277	168	11, 14, 15, 18, 29	
39533	278	168	11, 14, 15, 18, 29	
39567	277	168	11, 14, 15, 17, 18, 29	
39600			11, 14, 15, 18, 29	
39633	323	180	11, 14, 15, 18, 29	
39667	324	181	11, 14, 15, 17, 18, 29	
39700	326	182	11, 14, 15, 18, 29	
39733	328	183	11, 14, 15, 18, 29	
39767	328	184	11, 14, 15, 17, 18, 29	
39800	329	185	11, 14, 15, 18, 29	
39833	330	186	11, 14, 15, 18, 29	
39867	330	186	11, 14, 15, 17, 18, 29	
39900	331	188	11, 14, 15, 18, 29	
39933	331	187	11, 14, 15, 18, 29	
39967	347	183	11, 14, 15, 17, 18, 29	
40000	361	187	11, 14, 15, 18, 29	
40033	363	188	11, 14, 15, 18, 29	
40067	366	192	11, 14, 15, 17, 18, 29	
40100	367	192	11, 14, 15, 18, 29	
40133	365	192	11, 14, 15, 18, 29	
40167	364	191	11, 14, 15, 17, 18, 29	
40200	364	192	11, 14, 15, 18, 29	
